subID, block_state, block_number, trial_encoding, trial_retrieval, trial_total_enc, trial_total_ret, object_name, object_number, object_percep, object_category, context_name, context_number, context_category, RT_encoding, cue_retrieval, RT_reinstatement, catch_trial_type, acc_catch, RT_catch_trial, total_responses_distractor, accuracy_distractor, OnsetEncodingBlockStart, WordOnsetEncoding, ObjectContextOnset, ResponseEncodingOnset, OnsetRetrievalBlockStart, CueRetrievalOnset, ResponseRetrievalOnset, CatchTrialOnset, ResponseCatchOnset, episode_remembered, OnsetEnd
NG, retrieval,2,0,2,16,10, lion,11,2,3, cherry_field,5,1,0, build,1.941876, semantic_animated,1,1.411245,32,1, , , , ,453.451846,464.567515,466.514732,470.034086,471.45067,1, 
NG, retrieval,2,0,3,16,11, squirrel,15,1,3, parlamento_europeo,25,3,0, smooth,2.520505, semantic_animated,1,0.982681,32,1, , , , ,453.451846,472.500791,475.026699,478.550617,479.538626,1, 
NG, retrieval,2,0,4,16,12, cucumber,8,2,7, hardware_shop,18,3,0, volley,2.254078, semantic_animated,1,1.534713,32,1, , , , ,453.451846,480.567217,482.826663,486.350514,487.890589,1, 
NG, retrieval,2,0,5,16,13, garlic,9,1,7, chernobil,6,2,0, crush,2.84682, perceptual,1,0.815552,32,1, , , , ,453.451846,489.550366,492.4025,495.933676,496.754508,1, 
NG, retrieval,2,0,6,16,14, bear,2,1,3, volcano,30,1,0, glide,2.781618, semantic_animated,1,1.777033,32,1, , , , ,453.451846,498.183627,500.970453,504.500116,506.282479,1, 
NG, retrieval,2,0,7,16,15, scarf,11,1,8, costarica,9,2,0, throw,4.457711, perceptual,0,2.330416,32,1, , , , ,453.451846,507.683404,512.146374,515.666627,518.002358,1, 
NG, retrieval,2,0,8,16,16, artichoke,1,2,7, torcal,29,1,0, squeeze,0.952472, perceptual,1,0.965252,32,1, , , , ,453.451846,519.716533,520.674423,524.199723,525.170379,1, 
NG, encoding,3,1,0,17,16, spider,15,1,1, ,0,0,0, identify,0, NO,2,0,0,0,529.739202,535.332816,538.416208, , , , , , , , 
NG, encoding,3,2,0,18,16, radio,13,1,6, ,0,0,4.23288, trap,0, NO,2,0,0,0,529.739202,546.41602,549.715948,553.954244, , , , , , , 
NG, encoding,3,3,0,19,16, mantaray,7,2,4, ,0,0,5.2843, bury,0, NO,2,0,0,0,529.739202,555.315722,558.032457,563.322103, , , , , , , 
NG, encoding,3,4,0,20,16, toaster,16,2,6, ,0,0,4.413068, chop,0, NO,2,0,0,0,529.739202,564.165602,566.815623,571.234038, , , , , , , 
NG, encoding,3,5,0,21,16, pumpkin,15,1,7, ,0,0,5.62461, spin,0, NO,2,0,0,0,529.739202,572.415387,575.532018,581.161989, , , , , , , 
NG, encoding,3,6,0,22,16, satellite dish,15,2,6, ,0,0,6.14006, pull,0, NO,2,0,0,0,529.739202,581.981917,585.248537,591.393934, , , , , , , 
NG, encoding,3,7,0,23,16, bison,3,1,3, ,0,0,6.875512, arrange,0, NO,2,0,0,0,529.739202,593.015125,596.06498,602.945817, , , , , , , 
NG, encoding,3,8,0,24,16, orange,10,1,5, ,0,0,0, stamp,0, NO,2,0,0,0,529.739202,604.131589,607.298081,602.945817, , , , , , , 
NG, retrieval,3,0,1,24,17, bison,3,1,3, amsterdam,2,2,0, arrange,1.094364, semantic_animated,1,1.021226,35,1, , , , ,658.381647,660.813795,661.913712,665.446951,666.473644,1, 
NG, retrieval,3,0,2,24,18, spider,15,1,1, canyon,4,1,0, identify,1.605181, perceptual,1,1.447923,35,1, , , , ,658.381647,667.846893,669.457714,672.98018,674.433451,1, 
NG, retrieval,3,0,3,24,19, satellite dish,15,2,6, fall,11,1,0, pull,2.435804, perceptual,1,0.853368,35,1, , , , ,658.381647,675.680206,678.121358,681.646661,682.505402,1, 
NG, retrieval,3,0,4,24,20, orange,10,1,5, rome_skyline,21,2,0, stamp,1.913266, semantic_animated,1,2.047307,35,1, , , , ,658.381647,683.346714,685.265277,688.796624,690.8493,1, 
NG, retrieval,3,0,5,24,21, pumpkin,15,1,7, two_bed,31,4,0, spin,1.466155, semantic_animated,1,1.370136,35,1, , , , ,658.381647,691.929754,693.401218,696.929812,698.305236,1, 
NG, retrieval,3,0,6,24,22, mantaray,7,2,4, inside_forest,17,1,0, bury,9.702771, perceptual,1,4.389613,35,1, , , , ,658.381647,700.013049,709.721175,713.246149,717.641157,1, 
NG, retrieval,3,0,7,24,23, radio,13,1,6, flowers,13,1,0, trap,5.680478, semantic_animated,0,2.703929,35,1, , , , ,658.381647,719.379294,725.065092,728.595761,731.305061,1, 
NG, retrieval,3,0,8,24,24, toaster,16,2,6, laundry,19,3,0, chop,3.166764, semantic_animated,1,1.33876,35,1, , , , ,658.381647,732.428978,735.600978,739.128892,740.473073,1, 
NG, encoding,4,1,0,25,24, starfish02,15,2,4, ,0,0,5.477447, bring,0, NO,2,0,0,0,743.602641,746.81208,750.262097,755.744911, , , , , , , 
NG, encoding,4,2,0,26,24, butterfly,4,2,1, ,0,0,0, hit,0, NO,2,0,0,0,743.602641,756.478649,759.245252,755.744911, , , , , , , 
NG, encoding,4,3,0,27,24, canary,1,1,2, ,0,0,5.843098, compare,0, NO,2,0,0,0,743.602641,767.611767,770.728298,776.576745, , , , , , , 
NG, encoding,4,4,0,28,24, dolphin,3,1,4, ,0,0,4.888595, attach,0, NO,2,0,0,0,743.602641,778.111483,781.594824,786.488683, , , , , , , 
NG, encoding,4,5,0,29,24, colibri,2,1,2, ,0,0,6.311943, center,0, NO,2,0,0,0,743.602641,787.661281,790.41132,796.728651, , , , , , , 
NG, encoding,4,6,0,30,24, bowtie,2,1,8, ,0,0,5.219584, clap,0, NO,2,0,0,0,743.602641,797.527745,800.327666,805.552551, , , , , , , 
NG, encoding,4,7,0,31,24, microphone,10,1,6, ,0,0,5.4337, harm,0, NO,2,0,0,0,743.602641,806.527588,809.577501,815.016479, , , , , , , 
NG, encoding,4,8,0,32,24, lettuce,10,1,7, ,0,0,6.764331, fit,0, NO,2,0,0,0,743.602641,816.010737,818.91077,825.680482, , , , , , , 
NG, retrieval,4,0,1,32,25, microphone,10,1,6, barcelona,3,2,0, harm,1.979155, semantic_animated,1,1.190612,35,1, , , , ,870.094215,872.559644,874.54409,878.076209,879.272254,1, 
NG, retrieval,4,0,2,32,26, dolphin,3,1,4, brooklyn,4,2,0, attach,2.314589, semantic_animated,1,1.480692,35,1, , , , ,870.094215,880.576177,882.89608,886.426064,887.912046,1, 
NG, retrieval,4,0,3,32,27, canary,1,1,2, olives,22,1,0, compare,4.768541, semantic_animated,1,0.868716,35,1, , , , ,870.094215,889.626105,894.400035,897.925947,898.799953,1, 
NG, retrieval,4,0,4,32,28, butterfly,4,2,1, greenhouse,14,3,0, hit,1.504204, perceptual,1,1.414847,35,1, , , , ,870.094215,900.242557,901.751941,905.275795,906.695897,1, 
NG, retrieval,4,0,5,32,29, bowtie,2,1,8, highland,15,1,0, clap,2.010883, perceptual,1,1.100874,35,1, , , , ,870.094215,907.775721,909.791903,913.32564,914.431874,1, 
NG, retrieval,4,0,6,32,30, lettuce,10,1,7, casino,5,3,0, fit,3.97827, semantic_animated,1,0.933741,35,1, , , , ,870.094215,915.392269,919.375777,922.908703,923.847774,1, 
NG, retrieval,4,0,7,32,31, starfish02,15,2,4, pool_room,28,4,0, bring,1.740423, perceptual,1,1.161878,35,1, , , , ,870.094215,925.142073,926.887746,930.408543,931.575775,1, 
NG, retrieval,4,0,8,32,32, colibri,2,1,2, granada,12,2,0, center,1.950452, semantic_animated,1,0.971206,35,1, , , , ,870.094215,932.491933,934.447745,937.975164,938.95177,1, 
NG, encoding,5,1,0,33,32, pepper,13,2,7, ,0,0,3.946686, blur,0, NO,2,0,0,0,941.94895,946.20827,949.391606,953.343617, , , , , , , 
NG, encoding,5,2,0,34,32, swordfish,16,1,4, ,0,0,5.261114, remove,0, NO,2,0,0,0,941.94895,954.626493,957.293138,962.562566, , , , , , , 
NG, encoding,5,3,0,35,32, rabbit,12,2,3, ,0,0,5.496179, smash,0, NO,2,0,0,0,941.94895,963.196926,965.762065,971.263496, , , , , , , 
NG, encoding,5,4,0,36,32, apricot,2,2,5, ,0,0,4.087009, hold,0, NO,2,0,0,0,941.94895,971.970451,975.091113,979.183438, , , , , , , 
NG, encoding,5,5,0,37,32, pineapple,13,1,5, ,0,0,0, fade,0, NO,2,0,0,0,941.94895,980.640999,983.824245,979.183438, , , , , , , 
NG, encoding,5,6,0,38,32, coffee maker,3,2,6, ,0,0,3.887297, add,0, NO,2,0,0,0,941.94895,992.357359,995.290722,999.183419, , , , , , , 
