subID	 block_state	 block_number	 trial_encoding	 trial_retrieval	 trial_total_enc	 trial_total_ret	 object_name	 object_number	 object_percep	 object_category	 context_name	 context_number	 context_category	 RT_encoding	 cue_retrieval	 RT_reinstatement	 catch_trial_type	 acc_catch	 RT_catch_trial	 total_responses_distractor	 accuracy_distractor	 OnsetEncodingBlockStart	 WordOnsetEncoding	 ObjectContextOnset	 ResponseEncodingOnset	 OnsetRetrievalBlockStart	 CueRetrievalOnset	 ResponseRetrievalOnset	 CatchTrialOnset	 ResponseCatchOnset	 episode_remembered	 OnsetEnd
JLC	 encoding	 2	 4	 0	 12	 8	 handmixer	 7	 2	 6	 	 0	 0	 3.172382	 split	 0.000000	 NO	 2.000000	 0.000000	 0	 0.000000	 239.483838	 273.611639	 276.919838	 280.097536	 	 	 	 	 	 	 
JLC	 encoding	 2	 5	 0	 13	 8	 keyboard	 8	 1	 6	 	 0	 0	 6.253267	 utilize	 0.000000	 NO	 2.000000	 0.000000	 0	 0.000000	 239.483838	 281.197154	 283.854821	 290.113406	 	 	 	 	 	 	 
JLC	 encoding	 2	 6	 0	 14	 8	 eel	 4	 1	 4	 	 0	 0	 0.000000	 merge	 0.000000	 NO	 2.000000	 0.000000	 0	 0.000000	 239.483838	 291.329725	 294.167369	 290.113406	 	 	 	 	 	 	 
JLC	 encoding	 2	 7	 0	 15	 8	 squirrel	 15	 1	 3	 	 0	 0	 3.875260	 pick	 0.000000	 NO	 2.000000	 0.000000	 0	 0.000000	 239.483838	 302.375777	 304.936651	 308.817157	 	 	 	 	 	 	 
JLC	 encoding	 2	 8	 0	 16	 8	 corn	 6	 1	 7	 	 0	 0	 3.944605	 expand	 0.000000	 NO	 2.000000	 0.000000	 0	 0.000000	 239.483838	 310.127510	 313.131150	 317.081085	 	 	 	 	 	 	 
JLC	 retrieval	 2	 0	 1	 16	 9	 eel	 4	 1	 4	 rainforest	 23	 1	 0.000000	 merge	 1.802714	 perceptual	 1.000000	 1.703283	 33	 1.000000	 	 	 	 	 368.846717	 375.864289	 377.672312	 381.179673	 382.888313	 1.000000	 
JLC	 retrieval	 2	 0	 2	 16	 10	 corn	 6	 1	 7	 disco	 11	 3	 0.000000	 expand	 1.341024	 perceptual	 1.000000	 2.466372	 33	 1.000000	 	 	 	 	 368.846717	 384.501947	 385.848214	 389.360473	 391.832147	 1.000000	 
JLC	 retrieval	 2	 0	 3	 16	 11	 squirrel	 15	 1	 3	 chessy_bedroom	 6	 4	 0.000000	 pick	 2.100030	 perceptual	 1.000000	 1.896101	 33	 1.000000	 	 	 	 	 368.846717	 393.374826	 395.480089	 398.994682	 400.896064	 1.000000	 
JLC	 retrieval	 2	 0	 4	 16	 12	 handmixer	 7	 2	 6	 fish_market	 13	 3	 0.000000	 split	 2.003636	 semantic_animated	 1.000000	 1.848396	 33	 1.000000	 	 	 	 	 368.846717	 401.943104	 403.951981	 407.466254	 409.319985	 1.000000	 
JLC	 retrieval	 2	 0	 5	 16	 13	 slipper	 13	 2	 8	 cadena_montaje	 3	 3	 0.000000	 brush	 1.646526	 perceptual	 1.000000	 1.083162	 33	 1.000000	 	 	 	 	 368.846717	 410.276092	 411.927899	 415.439423	 416.527833	 1.000000	 
